station_name,x,y
西武立川,-72.8618755630504,21.292079847107345
西武柳沢,-6.714422713667718,20.234266373960846
西武遊園地,-46.65949841621328,3.5274782263587197
世田谷,28.893013861841368,58.34407627091344
世田谷代田,32.74752259451838,51.751162445944715
千川,42.946296242479704,15.957945719497275
泉岳寺,61.30125541250716,60.66480702073351
仙川,5.020923541882243,49.90110121172548
千石,63.06558949173169,20.51885887253834
千住大橋,81.94254744122281,14.07962134137613
洗足,44.78473453255546,73.09013109147102
洗足池,43.70550114788109,77.78090378110227
千駄ケ谷,50.998953822902536,41.45478727975281
千駄木,69.8050768649546,21.562792717204225
祖師ケ谷大蔵,13.880009299349704,58.4437563649226
雑司が谷,52.21949376652035,23.899339672131084
雑色,52.262357966926736,100.22054616324111
高井戸,15.957833250991929,40.51206018574218
高尾,-105.0968440324379,58.893430819946396
高尾山,-114.42961552993205,63.85914105687253
高尾山口,-109.39452500654546,63.35008694614114
高島平,32.77513004561637,-6.708948486247183
高田馬場,48.385327366247644,27.08086007510794
高輪台,57.74970213013165,63.74383356179673
鷹の台,-39.969777106166084,22.57179530174273
高幡不動,-56.949086048072964,50.11347415571141
高松,-57.35375316033402,28.62386905803774
宝町,73.00463514573258,43.938494540150145
滝野川一丁目,59.68512975501605,11.967115362801435
滝本,-148.86773124873778,-9.951261629456605
竹芝,69.31213856033798,53.538092876876306
竹ノ塚,79.81314114672112,-9.247242562776597
竹橋,67.69710267065095,37.31787268948003
立会川,60.91838365638914,78.47515197592466
立川,-57.091119118896096,33.92927044847683
立川北,-57.60548952371073,33.28291258257148
立川南,-57.55499694865533,34.71159381669812
立飛,-55.941050826782664,26.6357059023793
辰巳,86.97945424428282,57.3740805610819
田無,-11.56752201331258,20.8065813683407
田端,68.88712911568297,15.9946429937353
多磨,-19.57767864927403,43.21987393155227
多摩川,35.51299003225355,82.32186472842693
玉川学園前,-39.13937403738064,94.13325715749342
玉川上水,-55.51785766180107,18.756675711355193
多摩境,-74.15107087850951,76.927147654275
多摩センター,-53.82072593066875,67.12201013564525
田町,64.0961465810344,57.31284031622798
多摩動物公園,-60.510810496650606,55.82560884936578
多磨霊園,-24.693048734422128,48.21325026093341
溜池山王,61.80545465112997,45.63996231078382
田原町,79.6631164453246,28.608658509577857
代官山,47.98283978959469,56.257882390415254
大師前,76.43340792188519,-2.244981555034334
代田橋,31.869169742230625,46.03882291361609
台場,72.80375461334594,66.12633260206312
大門,66.66872511696667,52.4333986288934
地下鉄赤塚,26.51986283455699,1.8226561304065967
地下鉄成増,21.95954781901149,-1.2120217203962849
千歳烏山,10.913298073282899,47.26846600303794
千歳船橋,19.247842259733563,56.59404185837609
千鳥町,43.74654906860372,89.82736967017914
中央大学・明星大学,-59.16857981460364,58.92918997688839
調布,-9.689488826252926,54.57077897079657
月島,77.5453343407638,48.930876112530484
築地,73.11542820609021,47.403947723632314
築地市場,71.08773357356871,48.7448760307088
つくし野,-31.228749527770614,110.07955296102641
つつじケ丘,1.49952050215785,51.776645945432215
鶴川,-32.75333468949399,85.28870159807795
テレコムセンター,75.7297811746248,69.8501495547634
天空橋,66.50889250530267,100.89024994906946
天王洲アイル,65.33739211298088,67.98851302260313
田園調布,34.95793496265096,79.14615640379863
東京,71.24865595303677,41.40469993919735
とうきょうスカイツリー,86.44328848333546,28.422105078984707
東京テレポート,75.20487634767333,65.49351773833929
東大前,67.99933160907275,25.44024930282488
東武練馬,32.97746360175206,2.344677028584184
東陽町,89.59199093313366,46.63308117219762
ときわ台,43.07743163523132,6.795870299104553
戸越,52.70516695242262,71.3524365122726
戸越銀座,52.26126819912268,70.60755673172048
戸越公園,53.391357414776834,73.82200185396057
豊島園,27.912949347583744,14.280123875122207
豊島園,28.336505768500036,14.193299255603831
都庁前,43.7447327889303,37.318319949316255
都電雑司ケ谷,53.35902763650728,22.159248694617194
等々力,27.753843247799445,73.97168053658221
舎人,72.29628607131096,-14.273312413759998
舎人公園,72.29628607131096,-10.292527792120444
飛田給,-17.357821626808672,50.84581579718877
豊洲,81.5509575426414,52.95467908883216
豊田,-68.87550492576274,51.15698938293055
虎ノ門,65.02390224056317,46.38536298045154
都立家政,26.70258057015775,23.055032544664893
都立大学,38.27700444624998,69.78893069237857
中井,42.03888291534489,26.322976179858394
中板橋,44.90388247943151,7.927046390725409
仲御徒町,74.47691145272711,30.07510448448357
中神,-70.93443956874971,28.99697283194582
中河原,-41.239719857024944,51.144023871012855
中野,34.46172735462218,30.44864042093587
中野坂上,40.51575077736025,34.33676063323042
中野新橋,37.388117171835724,36.51100663383431
中野富士見町,34.91616053005895,37.25659802507623
中延,51.443942344016854,75.19946888040718
中村橋,24.23026067245662,16.57955664214606
中目黒,46.419022986832424,57.959210158045636
永田町,61.01827903867527,42.696662518004864
長沼,-74.42423934207392,58.61942509116036
長原,46.02598006451226,76.73816591246394
成増,22.46374705762398,-1.6718575292471365
成瀬,-35.708421725619914,106.62061626817334
西新井,79.68236900990419,-1.5115635544305268
西新井大師西,72.29664932724566,-3.451706447927126
西永福,23.353360843907613,42.53612004230835
西大井,54.7535671732831,76.94948585546638
西大島,92.69928220627453,37.826850869997934
西荻窪,10.367687658013084,31.35584673993781
西葛西,104.85782162680611,48.95546739707385
西ケ原,62.23772921448903,12.613859840108658
西ケ原四丁目,58.77735317194656,13.086043029883832
西国立,-53.34776670251141,35.966674823057936
西国分寺,-38.28390630903998,33.14603529620029
西小山,46.4197494987018,70.74473731755516
西新宿,44.12760454505864,35.52968263425485
西新宿五丁目,41.02031327191775,37.691332784232934
西巣鴨,57.29381593094582,13.620430484104505
西太子堂,34.563802272526736,57.79784229593686
西高島平,27.17553979831508,-8.126752391751644
西立川,-64.44668855890352,31.444866234981177
西台,37.214844090547096,-5.850949298135693
西調布,-14.896036151234055,52.24875801276033
西日暮里,71.08664380575435,18.679259369484868
西日暮里,71.59120630031185,17.933279410336887
西八王子,-93.9579640231375,52.49911793972415
西府,-41.31055476447432,46.01512392167291
西馬込,49.12382668332036,83.43814252905764
西早稲田,50.100621894155495,29.73958982879615
二重橋前,69.21079015431312,41.80226626889893
日暮里,72.50915404957317,20.481271314202246
日暮里,72.70095318357203,20.17072497129796
日本橋,73.91277498473676,41.168572958044
人形町,76.69713173112716,39.143988286718894
沼袋,33.69453081862676,24.34721254858571
沼部,37.05682775856685,85.43609900004259
根津,70.6732585510402,25.2536792939128
練馬,30.294092005462158,16.10697222026573
練馬春日町,25.11805817906683,10.066200477524683
練馬高野台,16.653105111733908,14.889232910958604
野方,29.769913690390375,24.22327626198337
乃木坂,56.356978873029256,48.07464173633154
拝島,-82.61820348145052,23.591507699228675
萩山,-34.01710208945288,14.965314865766848
白山,65.74932434395627,23.48949302893219
箱根ケ崎,-81.50954636599441,1.1036336840593521
狭間,-100.89942169656143,59.625592421359485
蓮沼,49.90119438551793,93.6724153045662
蓮根,39.202580570160336,-4.570258299488514
幡ケ谷,38.2962570108399,43.28069117061013
旗の台,47.74127459242012,75.59665921153093
八王子,-84.3222370753625,52.88314877303344
八王子みなみ野,-87.22792130424737,63.73444805156766
八幡山,16.220467292429852,46.510563725610815
八丁堀,75.05267211065836,44.410710284814826
初台,41.928453110921936,41.4176689892915
鳩ノ巣,-160.68299381013517,-18.398337410991044
花小金井,-21.02125773735621,21.365910833878313
羽田空港国際線ターミナル,71.49349045363384,102.35283946027707
羽田空港国際線ビル,71.594475603724,102.60061656291394
羽田空港国内線ターミナル,78.15233500915022,100.12053598928267
羽田空港第１ビル,77.64813577053772,100.49244741106237
羽田空港第２ビル,78.85886780389839,99.74862070318355
浜田山,20.49816919007814,41.26919544223461
浜町,78.72518961959366,38.16228946215079
浜松町,67.55652262357687,52.96674981533413
羽村,-92.68838452821336,6.898380416024793
原宿,47.88149138356983,45.88902713378243
半蔵門,61.98635610705731,39.59122253116632
馬喰町,76.78794571503583,36.001115126138494
馬喰横山,76.87875969893419,36.597776919249675
光が丘,20.839993025483846,6.870626614390492
氷川台,34.27937287494578,10.836515154139448
東秋留,-94.51410886054417,21.45450781588699
東あずま,94.74731917119,29.888111372501438
東池袋,53.722283572111024,21.47598583907099
東池袋四丁目,54.23701723286035,21.662128163654017
東青梅,-108.52961262388237,-7.190798436552639
東大島,100.28660893318907,37.62782248138883
東尾久三丁目,73.70971491674202,12.712772666387663
東北沢,37.01505332596452,48.47258089390683
東銀座,71.18871872365891,46.63352831547235
東久留米,-13.494958007623584,6.063071043921348
東高円寺,31.677007352297085,33.97713177620417
東小金井,-17.19689924734063,32.35025792393743
東新宿,49.596422655543,33.591108209195156
東十条,56.88987533056446,4.880354062853208
東中神,-67.78646363082089,30.202151876947298
東中野,40.86883554677217,30.23704509558046
東長崎,40.65633082444465,19.537542128419588
東日本橋,77.6455929789846,36.54768275948645
東伏見,-2.4966580453972864,20.22218456683606
東府中,-27.558774810388442,46.89644754495931
東福生,-85.44397140449824,12.542248572979794
東松原,30.719101450117183,49.751768742879115
東向島,90.20661997616911,21.84782206263109
東村山,-38.23450350179895,5.976674047828623
東大和市,-49.61531196420857,18.308732583291054
曳舟,89.2178373194584,24.830425725349297
一橋学園,-33.058469675403614,23.093512265644495
日向和田,-123.89570195577562,-6.307710383140874
日野,-64.33553224260086,42.326832387243606
日の出,68.26305541832505,55.822479652617325
ひばりケ丘,-9.287727761479678,9.967280302716475
日比谷,68.56528435674687,44.14956144076251
平井,98.68210746563886,30.161443078573328
平山城址公園,-69.2885269245422,56.508661229214994
広尾,54.914489552761474,54.842133522035965
富士見ケ丘,13.072128098566331,39.82870163603918
富士見台,21.395411351021124,16.977399842633393
二子玉川,20.408444973983844,72.38326732599919
二俣尾,-129.12259161316106,-13.70895266443233
布田,-6.9854116416343555,55.46440833053736
府中,-32.92624451483762,45.46870128917605
府中競馬正門前,-31.220757897186893,47.20720842258741
府中本町,-34.1064630496125,48.16361952835388
福生,-88.31950539072169,14.09618074508061
不動前,51.70621312952009,66.27649041624885
船堀,106.3003109470842,40.32378011154713
船の科学館,73.4191101682611,68.2244627218998
分倍河原,-37.18396733603695,47.10794409113264
平和島,59.52638691115612,87.22179260605671
平和台,30.25340734067421,7.231424349480745
方南町,31.38494958007742,40.449449344806446
保谷,-1.2862892679712936,11.421513486771154
程久保,-58.15981808143363,52.969432198793534
堀切,89.60107233152142,13.831229360840704
堀切菖蒲園,93.15226235796226,11.730345763704156
本駒込,66.35450873266927,22.07244326884884
本郷三丁目,68.61505041992258,29.863506942916253
本所吾妻橋,84.71782278922545,29.242127622873564
馬込,51.101391996741775,79.31904298781762
町田,-45.747726017851924,103.47117116526248
町屋,76.4134288454259,14.142278504469074
町屋,75.84892912150084,14.340990492242975
町屋駅前,76.13117898346337,13.831229360840704
町屋二丁目,74.71883990584669,13.458414363856459
松が谷,-54.123681380959916,63.52260302351321
松原,25.765017000371827,50.9186914634662
万願寺,-54.830577431642794,46.01512392167291
三河島,75.04177443259718,18.144947776195647
瑞江,118.71022347504748,35.95012557471686
三田,64.42888901804201,56.44339631758413
三鷹,-3.777498474327664,31.85327946203254
三鷹台,6.473220772417496,36.5244247330566
御嶽,-141.00832582605256,-12.352286371038977
御岳山,-151.70294382611826,-7.053318278162815
三越前,73.5088343843554,39.553655070222966
緑が丘,39.25597919269323,74.86482478233576
南阿佐ケ谷,23.43400366161414,33.2940953440324
南大沢,-69.38878556276298,71.44180316932375
南新宿,46.296968992468585,40.449002124402504
南砂町,94.29397576356762,47.005549513822835
南千住,82.79075005084913,18.30604759258048
南多摩,-29.49529220307689,55.725921447537516
南平,-65.05114643573683,53.367316800633986
南町田,-36.44474150708453,117.31907207681411
見沼代親水公園,72.49789311556697,-18.25454252264335
三ノ輪,79.9657086396811,19.909846052857542
三ノ輪橋,80.02600912498333,18.642117365532584
宮の坂,26.834805730723748,56.3821544771521
宮ノ平,-121.40376623754989,-6.046639359241597
宮ノ前,70.48109616110666,10.599290445324149
茗荷谷,60.351341140910975,25.527493936073935
向原,55.952311760768204,20.046774162287658
武蔵五日市,-124.60114498271973,18.62108512916679
武蔵小金井,-23.523364621784086,32.54931576151962
武蔵小山,48.42710179883965,68.63468974000781
武蔵境,-9.861672139727176,32.15164630016042
武蔵砂川,-64.97159338584467,20.0619883642377
武蔵関,2.1039783790014726,20.73140681885788
武蔵新田,43.978306355521156,92.05986865516411
武蔵野台,-21.787001249602557,49.057409268236896
武蔵引田,-109.28554822587158,19.727274422036736
武蔵増戸,-114.49136903898335,19.242202114085927
武蔵大和,-46.10444334661068,7.904217311582847
明治神宮前,48.68900932840819,47.13074808359123
明大前,28.812371044134835,47.19334720370326
目黒,52.523538984625915,62.775325298498224
目白,49.22226904187807,23.563766896728673
めじろ台,-95.67289529512102,58.37134305079149
百草園,-50.945918456314665,52.05070418384646
本蓮沼,47.62793874051968,2.2573756102797295
森下,82.47834994623548,38.42348212871894
門前仲町,81.37913748510182,45.39134290837425
矢川,-50.54270436779234,39.76787851305451
矢口渡,46.80371102263419,94.45387812441479
八坂,-37.649661445469604,12.851966268795554
谷在家,72.29664932724566,-6.6852144101267035
矢野口,-18.39673360262979,59.12720566049705
八広,93.42506756560232,20.866094440640996
谷保,-45.17487140740849,41.35729578421831
山下,27.420011042977457,53.66326853958715
山田,-90.79945366308218,57.93686008225969
祐天寺,43.5736392432601,60.93879705926914
有楽町,69.57404608990655,44.02524676475002
雪が谷大塚,39.92219057858814,81.32929073705904
湯島,72.2170962773535,29.975792475454895
用賀,22.86005928336664,65.90466991388882
四ツ木,95.85670279852582,18.778155360334466
四ツ谷,57.960753828710104,39.305440495382136
四谷三丁目,53.97547295922648,38.49817214552694
代々木,47.5683647670765,40.62297054836201
代々木上原,39.44668855888803,46.88258620539599
代々木公園,43.1395484002173,46.88258620539599
代々木八幡,42.685478480715204,46.696128307792186
流通センター,64.73293423614757,86.105186236804
両国,80.44012089157717,34.78360785535767
両国,82.18592891808113,34.46021447960125
芦花公園,13.678038999148699,46.20024393094716
六郷土手,49.65926593239835,104.23858097637186
六町,91.06317747231382,-4.820123764306888
六本木,58.37486559530394,49.428063881335596
六本木一丁目,60.998299962215974,48.620577359000045
若林,32.26330243235485,57.20198179629129
若松河田,53.329603905725534,33.46720404656019
早稲田,54.903228618755264,30.510374127034716
早稲田,53.71247566185388,27.751488883621757
